dataset,image,method,psnr,ssim
APTOS,365f8c01d994.png,bicubic,37.93733271528042,0.8956479437539087
APTOS,365f8c01d994.png,espcn,37.55295868712211,0.939708247299845
APTOS,365f8c01d994.png,fsrcnn,30.787744420934835,0.8736624053059963
APTOS,365f8c01d994.png,srcnn,37.905149209311965,0.9348139577304547
APTOS,36677b70b1ef.png,bicubic,37.21440957715973,0.8981696724291414
APTOS,36677b70b1ef.png,espcn,38.00203709517782,0.9497331012357995
APTOS,36677b70b1ef.png,fsrcnn,34.27860950582004,0.8940651419805645
APTOS,36677b70b1ef.png,srcnn,37.912364481024724,0.9509680835841824
APTOS,382752f6694a.png,bicubic,36.690576446663144,0.8952964680084831
APTOS,382752f6694a.png,espcn,37.385206435792384,0.951334133811621
APTOS,382752f6694a.png,fsrcnn,27.874025586101236,0.8917957282283843
APTOS,382752f6694a.png,srcnn,37.43441649067061,0.9522444752057379
APTOS,384631079d1e.png,bicubic,37.71100846812159,0.8958308791434678
APTOS,384631079d1e.png,espcn,38.62730887595174,0.9411198137641095
APTOS,384631079d1e.png,fsrcnn,36.3104754322034,0.8912620934497023
APTOS,384631079d1e.png,srcnn,38.40356107553002,0.9452321657318025
APTOS,38b9bb961847.png,bicubic,38.204745755204314,0.9004669048503667
APTOS,38b9bb961847.png,espcn,37.79121605550006,0.9381120899305841
APTOS,38b9bb961847.png,fsrcnn,32.64473965082186,0.8831390725374061
APTOS,38b9bb961847.png,srcnn,38.340207786592885,0.9391234234034735
APTOS,38e0e28d35d3.png,bicubic,37.50657267404046,0.8975057406104449
APTOS,38e0e28d35d3.png,espcn,37.06902291882526,0.9224873192870495
APTOS,38e0e28d35d3.png,fsrcnn,32.38084712391621,0.8598339196371699
APTOS,38e0e28d35d3.png,srcnn,37.56855133819434,0.9303314498768761
APTOS,3b73a3a4a734.png,bicubic,37.354497918017245,0.8967902428330543
APTOS,3b73a3a4a734.png,espcn,38.373816570088294,0.9557995262938542
APTOS,3b73a3a4a734.png,fsrcnn,35.04736359516376,0.9091472081643301
APTOS,3b73a3a4a734.png,srcnn,38.21718873719273,0.9540100283267683
APTOS,3c726de3ee90.png,bicubic,37.061081585129585,0.9022551490451202
APTOS,3c726de3ee90.png,espcn,37.412269770735676,0.9410494073220231
APTOS,3c726de3ee90.png,fsrcnn,30.087510466360868,0.9083965230607608
APTOS,3c726de3ee90.png,srcnn,37.45213987213175,0.954854534730308
APTOS,3c72f580d4ba.png,bicubic,37.929338259695555,0.8999827463748679
APTOS,3c72f580d4ba.png,espcn,37.67901394750284,0.9324001282770361
APTOS,3c72f580d4ba.png,fsrcnn,30.925223172500566,0.8562063063827932
APTOS,3c72f580d4ba.png,srcnn,38.078052825870465,0.9386868455463065
APTOS,3dbc90c7ee7d.png,bicubic,37.40943492811556,0.8907373384874177
APTOS,3dbc90c7ee7d.png,espcn,37.82805840654953,0.9501519189317414
APTOS,3dbc90c7ee7d.png,fsrcnn,30.313326993041365,0.8685158290537713
APTOS,3dbc90c7ee7d.png,srcnn,37.909791507784874,0.9468246604466288
APTOS,3de8ad4151e1.png,bicubic,38.4614640283382,0.8978684284375343
APTOS,3de8ad4151e1.png,espcn,40.17121712522217,0.957269724740769
APTOS,3de8ad4151e1.png,fsrcnn,33.71915229773256,0.9025224232182266
APTOS,3de8ad4151e1.png,srcnn,39.97109242124027,0.9562627767814793
APTOS,3ee17aa12e46.png,bicubic,37.89059149956256,0.8963537186207243
APTOS,3ee17aa12e46.png,espcn,39.33420448602819,0.9575937631816234
APTOS,3ee17aa12e46.png,fsrcnn,37.216957917104104,0.9083250453022131
APTOS,3ee17aa12e46.png,srcnn,38.95997856143503,0.9547538682264453
APTOS,3f73c91b7e32.png,bicubic,37.579130827638416,0.8938412442679725
APTOS,3f73c91b7e32.png,espcn,38.76016680890814,0.9544415949867145
APTOS,3f73c91b7e32.png,fsrcnn,32.48948612866309,0.9055982190069765
APTOS,3f73c91b7e32.png,srcnn,38.55550298450219,0.9515481437428623
APTOS,4029d70e9d8a.png,bicubic,38.291564487994265,0.9047021319294227
APTOS,4029d70e9d8a.png,espcn,39.337509017970994,0.945273645824785
APTOS,4029d70e9d8a.png,fsrcnn,32.329853723445076,0.9078896340372952
APTOS,4029d70e9d8a.png,srcnn,39.559148245891784,0.9614156467002445
APTOS,40e9b5630438.png,bicubic,37.78721657677592,0.8962853566000101
APTOS,40e9b5630438.png,espcn,38.98511305310596,0.9531953977951022
APTOS,40e9b5630438.png,fsrcnn,35.492643404087076,0.9062715297443003
APTOS,40e9b5630438.png,srcnn,38.79765700398077,0.9540729187435418
APTOS,4393c5bc576a.png,bicubic,39.0336418881546,0.9095693669314175
APTOS,4393c5bc576a.png,espcn,40.526424726905404,0.94270545449813
APTOS,4393c5bc576a.png,fsrcnn,35.40526702559501,0.7955266310339226
APTOS,4393c5bc576a.png,srcnn,40.7089511258397,0.9579408064640959
APTOS,45e4b7eada54.png,bicubic,37.136195522239845,0.893165756688353
APTOS,45e4b7eada54.png,espcn,37.813158901755024,0.9448671505730181
APTOS,45e4b7eada54.png,fsrcnn,33.69640117600841,0.8934191689179324
APTOS,45e4b7eada54.png,srcnn,37.791992897029935,0.945280703454194
APTOS,4661006f3ba6.png,bicubic,38.132921390070635,0.8956138804219407
APTOS,4661006f3ba6.png,espcn,39.74704912895882,0.9554651477386216
APTOS,4661006f3ba6.png,fsrcnn,36.506377469917894,0.9033947645969428
APTOS,4661006f3ba6.png,srcnn,39.40911664885646,0.9534033789612334
APTOS,47d1603a555b.png,bicubic,36.26490211055475,0.8997886262783924
APTOS,47d1603a555b.png,espcn,36.16183941750548,0.9548795071667732
APTOS,47d1603a555b.png,fsrcnn,26.511504072381648,0.8905342419725489
APTOS,47d1603a555b.png,srcnn,36.651069774004,0.9564955680813996
APTOS,49386d603494.png,bicubic,37.20575317591544,0.895493827623031
APTOS,49386d603494.png,espcn,38.15011281000243,0.9493054732748639
APTOS,49386d603494.png,fsrcnn,34.52339599489372,0.8951032810466751
APTOS,49386d603494.png,srcnn,37.87745957504932,0.9471957825103474
APTOS,494fc9c745a3.png,bicubic,38.08968897657719,0.8957363243338184
APTOS,494fc9c745a3.png,espcn,39.48105126303349,0.9493616987377719
APTOS,494fc9c745a3.png,fsrcnn,35.93184875063143,0.8914963250652049
APTOS,494fc9c745a3.png,srcnn,39.22452331383397,0.9473044290233164
APTOS,495255c7492f.png,bicubic,38.13825300368026,0.8970994557429726
APTOS,495255c7492f.png,espcn,39.74230613853075,0.9554672457580575
APTOS,495255c7492f.png,fsrcnn,37.38591533391918,0.9080817158481462
APTOS,495255c7492f.png,srcnn,39.53056517658344,0.9557482368620301
APTOS,49c5e7f6b8d2.png,bicubic,38.21178302355824,0.8995125524737818
APTOS,49c5e7f6b8d2.png,espcn,39.975739089328236,0.9591859694576957
APTOS,49c5e7f6b8d2.png,fsrcnn,37.427436387777114,0.9077395845484505
APTOS,49c5e7f6b8d2.png,srcnn,39.433659882718864,0.9545807800662147
APTOS,4a213b405ee4.png,bicubic,37.55635711851214,0.8999440367004427
APTOS,4a213b405ee4.png,espcn,38.44085537845457,0.9431551281393227
APTOS,4a213b405ee4.png,fsrcnn,36.128586459599624,0.926598735525254
APTOS,4a213b405ee4.png,srcnn,38.41380603377844,0.9556109907041757
APTOS,4aa07d720638.png,bicubic,37.24496224605339,0.900756689211859
APTOS,4aa07d720638.png,espcn,38.17793425249621,0.9571158489203778
APTOS,4aa07d720638.png,fsrcnn,34.82639332787906,0.9030925214347246
APTOS,4aa07d720638.png,srcnn,38.13148346193187,0.9576788564051212
APTOS,4c129470cec4.png,bicubic,36.69163290032649,0.8962136369767887
APTOS,4c129470cec4.png,espcn,37.51704426623024,0.9550708044731842
APTOS,4c129470cec4.png,fsrcnn,32.84349885057199,0.9068793306002428
APTOS,4c129470cec4.png,srcnn,37.389460164570025,0.9554931922277369
APTOS,4c3c1ed09771.png,bicubic,35.83464649781719,0.8979370228931032
APTOS,4c3c1ed09771.png,espcn,35.50108118147832,0.9540021397006813
APTOS,4c3c1ed09771.png,fsrcnn,27.047866048536264,0.8880432845673282
APTOS,4c3c1ed09771.png,srcnn,36.18137456982383,0.9536343379603786
APTOS,4cae247d9909.png,bicubic,37.88304974504784,0.9016116064542429
APTOS,4cae247d9909.png,espcn,37.664398022330786,0.9328716346949714
APTOS,4cae247d9909.png,fsrcnn,31.78230796046546,0.8681032188124079
APTOS,4cae247d9909.png,srcnn,37.970388717101685,0.9375240770736175
APTOS,4d7d6928534a.png,bicubic,38.847774710020865,0.898460612020043
APTOS,4d7d6928534a.png,espcn,40.53689970311281,0.9493319673967496
APTOS,4d7d6928534a.png,fsrcnn,33.833698350469874,0.9182442512200546
APTOS,4d7d6928534a.png,srcnn,40.31885943427505,0.9493031233556167
APTOS,4da2961e62fe.png,bicubic,37.685248291983235,0.8924031008290165
APTOS,4da2961e62fe.png,espcn,36.253747097108885,0.9339135690601905
APTOS,4da2961e62fe.png,fsrcnn,28.07444152881558,0.8462780612965166
APTOS,4da2961e62fe.png,srcnn,38.21326974026957,0.934870057204254
APTOS,4dd5d5ccddcf.png,bicubic,38.189081358909405,0.8958186439479864
APTOS,4dd5d5ccddcf.png,espcn,39.86471653670946,0.9547327211404958
APTOS,4dd5d5ccddcf.png,fsrcnn,35.81783192407687,0.9043309833358121
APTOS,4dd5d5ccddcf.png,srcnn,39.50122855042721,0.9535880131135311
APTOS,4dd9d29eae5d.png,bicubic,39.1582704813007,0.8979871238619216
APTOS,4dd9d29eae5d.png,espcn,35.05625962849676,0.9647731242786407
APTOS,4dd9d29eae5d.png,fsrcnn,24.816924485261772,0.7743391672249252
APTOS,4dd9d29eae5d.png,srcnn,41.257751676209004,0.9715028338407099
APTOS,4e0656629d02.png,bicubic,38.51110204577366,0.8997093436930513
APTOS,4e0656629d02.png,espcn,32.87057355858736,0.9546977101024225
APTOS,4e0656629d02.png,fsrcnn,24.00560293742278,0.744416115895517
APTOS,4e0656629d02.png,srcnn,38.39982399430379,0.9616707050343533
APTOS,4e6071b73120.png,bicubic,39.06109340074274,0.9014410292677087
APTOS,4e6071b73120.png,espcn,40.71479622200919,0.9441961297897569
APTOS,4e6071b73120.png,fsrcnn,35.56367321441722,0.9023772405036232
APTOS,4e6071b73120.png,srcnn,40.703321581794334,0.951217823987326
APTOS,4e82c3c8d31f.png,bicubic,36.67597932457961,0.8992225556247324
APTOS,4e82c3c8d31f.png,espcn,36.98718956305614,0.9368333942568613
APTOS,4e82c3c8d31f.png,fsrcnn,35.19742026437593,0.9034680692913234
APTOS,4e82c3c8d31f.png,srcnn,36.997077561871556,0.948326713768664
APTOS,4ecd1fdd1435.png,bicubic,38.15539838319259,0.8953745667007516
APTOS,4ecd1fdd1435.png,espcn,39.72159882006969,0.953964288101074
APTOS,4ecd1fdd1435.png,fsrcnn,35.792560824852366,0.9046575288446611
APTOS,4ecd1fdd1435.png,srcnn,39.36264187613101,0.9516961250377077
APTOS,4ef7144e24ff.png,bicubic,36.97562812183451,0.8970129134790189
APTOS,4ef7144e24ff.png,espcn,37.683319460309235,0.954551954536423
APTOS,4ef7144e24ff.png,fsrcnn,31.997449438093966,0.9027858826482223
APTOS,4ef7144e24ff.png,srcnn,37.69552524171569,0.9552392211430649
APTOS,4f7755e74a9e.png,bicubic,35.858583420199686,0.902315557310574
APTOS,4f7755e74a9e.png,espcn,35.11756482894791,0.9522548102913228
APTOS,4f7755e74a9e.png,fsrcnn,28.27531729477363,0.8798121949963442
APTOS,4f7755e74a9e.png,srcnn,36.18723030020999,0.952175605003324
APTOS,4fa26d065ad3.png,bicubic,37.115358554870596,0.895336125989895
APTOS,4fa26d065ad3.png,espcn,37.63120532930722,0.9426815334050122
APTOS,4fa26d065ad3.png,fsrcnn,31.302217233989676,0.8801370428077725
APTOS,4fa26d065ad3.png,srcnn,37.72795714722888,0.9441788050798149
APTOS,50840c36f0b4.png,bicubic,38.25535186146786,0.8959692291093004
APTOS,50840c36f0b4.png,espcn,36.696142267277196,0.9514505581319886
APTOS,50840c36f0b4.png,fsrcnn,28.49831752464692,0.8616971272574213
APTOS,50840c36f0b4.png,srcnn,39.53149446272489,0.9534533774035591
APTOS,5090917a2676.png,bicubic,38.47877484775811,0.898623615970918
APTOS,5090917a2676.png,espcn,37.00622038017706,0.9556022447582554
APTOS,5090917a2676.png,fsrcnn,25.90714673477747,0.7573875724366258
APTOS,5090917a2676.png,srcnn,39.68217241606713,0.9586630683939887
APTOS,51131b48f9d4.png,bicubic,37.48639662621878,0.9005663415575679
APTOS,51131b48f9d4.png,espcn,38.250122669117296,0.9482011510330229
APTOS,51131b48f9d4.png,fsrcnn,34.14064784702668,0.887748137006886
APTOS,51131b48f9d4.png,srcnn,38.29157709530723,0.949226967685674
APTOS,513b0a4651fa.png,bicubic,37.66989918037352,0.8926202297022255
APTOS,513b0a4651fa.png,espcn,37.11905666510186,0.9279150296654181
APTOS,513b0a4651fa.png,fsrcnn,29.11036653177473,0.8391155238702922
APTOS,513b0a4651fa.png,srcnn,37.41804905215256,0.920460499363648
APTOS,523b3f0fc646.png,bicubic,39.15781014767613,0.897062925928165
APTOS,523b3f0fc646.png,espcn,37.29680674705966,0.961961647221726
APTOS,523b3f0fc646.png,fsrcnn,24.48769683596298,0.6967195873551567
APTOS,523b3f0fc646.png,srcnn,41.74808268675928,0.9666772789159935
APTOS,52ae917fcea4.png,bicubic,38.02457902862856,0.8964355251935369
APTOS,52ae917fcea4.png,espcn,39.19778583113136,0.946437742610999
APTOS,52ae917fcea4.png,fsrcnn,32.17758250987795,0.8826403380411706
APTOS,52ae917fcea4.png,srcnn,39.28176467341865,0.9473377802310483
APTOS,531b39880c32.png,bicubic,38.082932935268715,0.8953178277065028
APTOS,531b39880c32.png,espcn,39.77043044270366,0.9551580072281114
APTOS,531b39880c32.png,fsrcnn,35.610012638939345,0.9022162492572542
APTOS,531b39880c32.png,srcnn,39.37733575933013,0.9526758226035517
APTOS,5347b4c8e9b3.png,bicubic,39.1178219884219,0.8964451676446141
APTOS,5347b4c8e9b3.png,espcn,41.737977799318415,0.9641115022057613
APTOS,5347b4c8e9b3.png,fsrcnn,31.49197514282847,0.8739996833997395
APTOS,5347b4c8e9b3.png,srcnn,41.62713917007252,0.96138739564363
APTOS,53704c80f0d8.png,bicubic,38.0908110814177,0.8966665622486527
APTOS,53704c80f0d8.png,espcn,39.664062681895864,0.9546834032876507
APTOS,53704c80f0d8.png,fsrcnn,37.07268609470861,0.9041495092050905
APTOS,53704c80f0d8.png,srcnn,39.492312003637394,0.9544974892769509
APTOS,53f6c1c65c04.png,bicubic,36.54973075846187,0.8979312892158088
APTOS,53f6c1c65c04.png,espcn,36.724922568752795,0.9516005285152658
APTOS,53f6c1c65c04.png,fsrcnn,30.243893531284662,0.8948349519560551
APTOS,53f6c1c65c04.png,srcnn,37.00088316965972,0.9522844865850888
APTOS,545df1bbcd61.png,bicubic,37.18828882298196,0.8882841388939818
APTOS,545df1bbcd61.png,espcn,36.89786319170039,0.9178776918023089
APTOS,545df1bbcd61.png,fsrcnn,33.006794827899846,0.8576674838485764
APTOS,545df1bbcd61.png,srcnn,37.526407066096176,0.9283541571387527
APTOS,5548a7961a3e.png,bicubic,39.389440059394694,0.8963386526016297
APTOS,5548a7961a3e.png,espcn,36.60913696121972,0.9603943727675205
APTOS,5548a7961a3e.png,fsrcnn,21.443606155244474,0.30670341418209973
APTOS,5548a7961a3e.png,srcnn,42.438240170907655,0.9711990701591512
APTOS,55eac26bd383.png,bicubic,37.88094972049494,0.8985407202780374
APTOS,55eac26bd383.png,espcn,39.182520849517985,0.9567020850767284
APTOS,55eac26bd383.png,fsrcnn,36.85724937086014,0.904793466467044
APTOS,55eac26bd383.png,srcnn,38.83188850139077,0.9533038126836059
APTOS,5633ced07d8e.png,bicubic,37.52247652303015,0.9013172609438701
APTOS,5633ced07d8e.png,espcn,38.55203083057691,0.9583578793568163
APTOS,5633ced07d8e.png,fsrcnn,33.55736318912931,0.9062687309536007
APTOS,5633ced07d8e.png,srcnn,38.658479780501935,0.9586163367324131
APTOS,5671eb95512b.png,bicubic,37.538571810901246,0.9026417974437061
APTOS,5671eb95512b.png,espcn,38.612564247019534,0.9556901533046919
APTOS,5671eb95512b.png,fsrcnn,31.7056856744055,0.8994084297342136
APTOS,5671eb95512b.png,srcnn,38.35971856460761,0.9552853863394711
APTOS,5712e2aa73a2.png,bicubic,37.37893466040225,0.8952241611637245
APTOS,5712e2aa73a2.png,espcn,38.170959378382385,0.9509939677984969
APTOS,5712e2aa73a2.png,fsrcnn,28.793647643329482,0.8908930520694708
APTOS,5712e2aa73a2.png,srcnn,38.30479477238857,0.9518354459090618
APTOS,5777ef74c9ec.png,bicubic,37.98141782495832,0.8954769002253703
APTOS,5777ef74c9ec.png,espcn,39.28970137302055,0.9542462836281166
APTOS,5777ef74c9ec.png,fsrcnn,33.1393571841204,0.9051731933476045
APTOS,5777ef74c9ec.png,srcnn,39.2337852654508,0.9547985242237749
APTOS,578109578b46.png,bicubic,38.47183829526821,0.8933642203845858
APTOS,578109578b46.png,espcn,39.15160390747342,0.9536465521781256
APTOS,578109578b46.png,fsrcnn,31.374602712166887,0.8500757793054611
APTOS,578109578b46.png,srcnn,40.00762720849198,0.9513436456926465
APTOS,58184d6fd087.png,bicubic,36.68840052597405,0.897092711512078
APTOS,58184d6fd087.png,espcn,37.468976038402005,0.957747151971562
APTOS,58184d6fd087.png,fsrcnn,27.00255263794858,0.8961963666181433
APTOS,58184d6fd087.png,srcnn,37.489205946736234,0.9577145935015298
APTOS,582115961a3d.png,bicubic,38.11085750776626,0.8964610470797343
APTOS,582115961a3d.png,espcn,39.50564178236068,0.948557028102916
APTOS,582115961a3d.png,fsrcnn,35.44507831618395,0.8975245068561546
APTOS,582115961a3d.png,srcnn,39.4024514150848,0.9508203583125215
APTOS,587146a55885.png,bicubic,38.29141377613227,0.8978807134520713
APTOS,587146a55885.png,espcn,40.19010046490007,0.9586063193959274
APTOS,587146a55885.png,fsrcnn,38.22587831532769,0.9072228020238556
APTOS,587146a55885.png,srcnn,39.71323613299053,0.9548248668168404
APTOS,5879285f9d8d.png,bicubic,38.31840394217905,0.8970525797803717
APTOS,5879285f9d8d.png,espcn,38.740882338568866,0.9504989642934206
APTOS,5879285f9d8d.png,fsrcnn,31.224283974595842,0.8652508125698554
APTOS,5879285f9d8d.png,srcnn,39.77881128184572,0.9510022706221536
APTOS,58ccba7eec9c.png,bicubic,38.073316614792276,0.8961637015123327
APTOS,58ccba7eec9c.png,espcn,39.66638607497653,0.9566110873811597
APTOS,58ccba7eec9c.png,fsrcnn,34.79071774764649,0.9042394527707045
APTOS,58ccba7eec9c.png,srcnn,39.183215308715084,0.9532290075735602
APTOS,595446774178.png,bicubic,36.5188880466776,0.8952123783763319
APTOS,595446774178.png,espcn,37.06892431926396,0.9497932526039617
APTOS,595446774178.png,fsrcnn,30.84887117646875,0.8902064537025915
APTOS,595446774178.png,srcnn,37.292807134086615,0.9506072116534869
APTOS,59e5212f7139.png,bicubic,36.084151134672894,0.8999442593944548
APTOS,59e5212f7139.png,espcn,35.61611252848644,0.9552074702427692
APTOS,59e5212f7139.png,fsrcnn,28.53200328509359,0.8943952803093932
APTOS,59e5212f7139.png,srcnn,36.47989357128005,0.9561162533401065
APTOS,5a091e8cd95c.png,bicubic,37.4476733400503,0.8939673582487786
APTOS,5a091e8cd95c.png,espcn,38.37848828641292,0.9423565235543433
APTOS,5a091e8cd95c.png,fsrcnn,33.862283869211474,0.8826947240696428
APTOS,5a091e8cd95c.png,srcnn,38.20883754159545,0.9430732376060886
APTOS,5b068765e846.png,bicubic,38.013022280191045,0.8953923516918957
APTOS,5b068765e846.png,espcn,38.4128866390592,0.9471682720611292
APTOS,5b068765e846.png,fsrcnn,35.64074161186801,0.8908617708444059
APTOS,5b068765e846.png,srcnn,38.90553464833178,0.9482296853993644
APTOS,5b0e53f53ef3.png,bicubic,38.621143121573304,0.894439300228167
APTOS,5b0e53f53ef3.png,espcn,39.019353418902305,0.9501883780277982
APTOS,5b0e53f53ef3.png,fsrcnn,32.332451915651106,0.8890392788347256
APTOS,5b0e53f53ef3.png,srcnn,40.485762360272005,0.9528692006762167
APTOS,5b72ff04333d.png,bicubic,38.51234393337609,0.9005746100962586
APTOS,5b72ff04333d.png,espcn,40.55626220093547,0.9566850353305226
APTOS,5b72ff04333d.png,fsrcnn,36.806537674753,0.9075102507571003
APTOS,5b72ff04333d.png,srcnn,40.18301612018027,0.9580024193095286
APTOS,5b804948e35f.png,bicubic,39.201468617355914,0.8912360337623069
APTOS,5b804948e35f.png,espcn,41.472294387649846,0.9643055696533968
APTOS,5b804948e35f.png,fsrcnn,34.862924088030546,0.9349356970387913
APTOS,5b804948e35f.png,srcnn,41.22037911530992,0.9435364646288603
APTOS,5cab3ef4b31c.png,bicubic,38.862184498398264,0.8960235939979594
APTOS,5cab3ef4b31c.png,espcn,38.06922797785838,0.9551596783570302
APTOS,5cab3ef4b31c.png,fsrcnn,26.40547817732385,0.6691420665625368
APTOS,5cab3ef4b31c.png,srcnn,40.776917548649294,0.9583550777051593
APTOS,5efa24b03d5e.png,bicubic,36.98167264690595,0.9018358350957548
APTOS,5efa24b03d5e.png,espcn,37.10948400138762,0.9260358869936871
APTOS,5efa24b03d5e.png,fsrcnn,33.75892227443342,0.8185671994194085
APTOS,5efa24b03d5e.png,srcnn,37.203632918913186,0.943049069562405
APTOS,6028a575dc27.png,bicubic,37.31898247315583,0.8969114352147005
APTOS,6028a575dc27.png,espcn,38.19870532425453,0.9494049960406987
APTOS,6028a575dc27.png,fsrcnn,34.367872845150636,0.8962543131355986
APTOS,6028a575dc27.png,srcnn,37.89370159979117,0.9459664331776416
APTOS,613bacb35c05.png,bicubic,38.31671249397859,0.8980350481461112
APTOS,613bacb35c05.png,espcn,39.98151362140356,0.9558211034656711
APTOS,613bacb35c05.png,fsrcnn,35.11605685623416,0.9055986062044799
APTOS,613bacb35c05.png,srcnn,39.73138486516583,0.9557075022383898
APTOS,6165081b9021.png,bicubic,37.95423646539562,0.8936371643160301
APTOS,6165081b9021.png,espcn,39.43269018232351,0.9557684365772584
